,Unnamed: 0.1,Unnamed: 0,newstitle,cleanedtext
1319,485.0,485,,국비 직업훈련기관인 대구 중구 오무선 뷰티 아카데미에서 & ;< >결혼이민자<\/ > 헤어디자이너 양성프로젝트& ; 참가자들이 미용사의 꿈을 키우고 있다. 프로그램은 이론과 실습을 포함해 총 개월 과정으로 운영된다
1320,486.0,486,,［충북일보］ 옥천군에 거주하는 < >결혼 이민자<\/ > 명이 가족과 고향 방문길에 오른다. 군은 코로나 중단했던 & ;다문화가족 고국 방문 지원사업& ;을 재개한다고 밝혔다. 대상은 지난 년간 고국 방문 경험이
1321,487.0,487,,차 재난기본소득 지급 대상은 시 기준 안양시에 주민등록이 있는 내국인 영주권자 f < >결혼이민자<\/ > f 등이다.원활한 접수를 위해 오프라인 접수도 온라인 접수방식과 이달 ~
1322,488.0,488,,부안군 가족센터 센터장 김화순 는 곰소젓갈축제 행사 기간인 부안군에 거주하는 < >결혼이민자<\/ >를 대상으로 다문화어울림 문화지원사업& ;더하기 나누기& ; 행사를 곰소젓갈센터 체험장에서 실시하였다. 행사는
1323,489.0,489,,영월군은 < >결혼<\/ >이주 여성들을 대상으로 실시하는 & ; < >결혼이민자<\/ > 친정방문 지원사업& ; 선정 대상자를 격려하고 친정방문을 위한 오리엔테이션 자리를
1324,490.0,490,,상주시가족센터 센터장 김은정 는 최근 < >결혼이민자<\/ > 역량강화지원사업으로 개월간 운영한 한국어교육 수료 종강식을 개최했다.
1325,491.0,491,,바리스타 급 자격취득과정 합천군가족센터는 일부터 일까지 매주 수요일 총 회에 걸쳐 < >결혼이민자<\/ > 명을 대상으로 취업지원 프로그램 바리스타 급 자격취득과정 “ ”을 운영한다. 교육은
1326,492.0,492,,남원시 < >결혼이민자<\/ >들의 경제적 자립 능력을 배양시키기 위해 추진한 & ;< >결혼이민자<\/ > 직업훈련 교육& ;이 큰 성과를 거두고 있다. 남원시는 올해 < >결혼이민자<\/ >를 위한 맞춤형 직업훈련으로 컴퓨터 i q 요양
1327,493.0,493,,정선지역 < >결혼 이민자<\/ > 명이 ‘사법 통역사’ 자격을 취득했습니다. 정선군가족센터는 지난 월부터 월까지 진행한 ‘사법 통역사’ 양성 과정에 참여한 < >결혼 이민자<\/ > 명이 자격 시험에 합격하였다고 밝혔습니다
1328,494.0,494,,재난기본소득 지급 대상은 시 기준 안양시에 주민등록이 돼 있는 내국인 영주권자 f < >결혼이민자<\/ > f 등이다. 시는 온라인 신청이 어려운 안양시민을 위해 행정복지센터 전담 창구를 마련해
1329,495.0,495,,시는 달 간 베트남 출신 < >결혼이민자<\/ >들을 채용해 근로자들의 한국 문화 적응을 돕는다. 특별 점검 기간을 운영 숙식 근로 여건을 꼼꼼히 살피고 무단 이탈 예방에 총력을 기울일 방침이다. 윤병태 나주시장은
1330,496.0,496,,남원시가 < >결혼이민자<\/ >들의 경제적 자립 능력을 배양시키기 위해 추진한 & ;< >결혼이민자<\/ > 직업훈련 교육& ;이 큰 성과를 거두고 있다. 해마다 수요조사를 실시해 추진하고 있는 직업훈련 교육은 < >결혼이민자<\/ >의 정
1331,497.0,497,,남원 지역 < >결혼이민자<\/ >들이 한국 친정엄마 맺기 사업을 통해 전통음식을 만들고 문화탐방 시간을 가졌습니다. 한국 친정엄마 멘토와 < >결혼이민자<\/ > 멘티 명은 남원 평생학습관 조리실에서 한국 전통음식인 오곡밥을
1332,498.0,498,,< >결혼<\/ >이주여성 지역사회정착과 역량강화 지원 ［충북일보］ 충주시가족센터는 < >결혼<\/ >이주민을 대상으로 운전면허 필기교육과 필기시험을 지원했다. 센터는 충주경찰서와 연계해 지난 일부터 일까지 < >결혼<\/ >이주여성
1333,499.0,499,,기호일보 아침을 여는 신문 kihoilbo 안양시 건강가정·다문화가족지원센터는 i 전문기업 ㈜코스콤 대표 홍우선 후원으로 관내 < >결혼이민자<\/ >를 대상으로 창업교육 & ;이커머스 교육 프로그램& ;을 운영한다. ㈜코스콤은
1334,500.0,500,,과정 이수하면 전자상거래 수출마스터 급 자격증 수여 경기 안양시 건강가정‧다문화가족지원센터는 i 전문기업 ㈜코스콤의 후원으로 관내 < >결혼이민자<\/ >를 대상으로 창업교육 & ;이커머스 교육 프로그램& ;을 운영한다고
1335,501.0,501,,차 재난기본소득 지급 대상은 시 기준 안양시에 주민등록이 돼 있는 내국인 영주권자 f < >결혼이민자<\/ > f 등이다. 원활한 접수를 위해 일부터 일까지 출생연도 기준 요일별 부제를 적용한다. 접수
1336,502.0,502,,대전시 다문화 가족 지원조례와 다문화 가족 지원법에서 < >결혼이민자<\/ > 부모와 < >결혼이민자<\/ > 돌봄·양육 지원자로 범위를 확대해야 한다. 내국인과 외국인 결합 이외에 유학생 가족 투자이민 가족 이주노동자 가족
1337,503.0,503,,올 입국한 철원지역 < >결혼이민자<\/ > 가족 계절근로자들이 출국을 완료했다. 철원군에 따르면 올해 농촌인력난 해소를 위해 수급했던 철원지역 < >결혼이민자<\/ > 가족 명의 계절근로자가 지난 일과 두차례에
1338,504.0,504,,철원지역 농업인력난 해소를 위해 처음으로 도입했던 < >결혼이민자<\/ > 가족초청 계절근로자 사업이 단 한명의 이탈자도 없어 성공적으로 평가되고 있다. 철원군은 올해 외국인계절근로자 농업인력난 해소를 위해 지난
1339,505.0,505,,최경식 남원시장은 & ;남을 위해 봉사하면서 열심히 살아온 레티감홍씨의 삶이 수상으로 인해 조명되어 진심으로 기쁘다& ;면서 & ;앞으로도 체계적이고 실효성 있는 다문화가족 사업을 추진해 < >결혼이민자<\/ >가 역량을
1340,506.0,506,,이날 < >결혼<\/ >이민여성 취창업을 위한 교육은 지역사회에서 외국인 근로자와 < >결혼이민자<\/ >들의 법적 문제 발생 시 이들의 언어 통역을 담당해줄 & ;라온누비& ; 사법통역사 봉사단 발대식을 가졌다. 신원주 군
1341,507.0,507,,▲ 합천군가족센터는 < >결혼이민자<\/ > 취업지원 프로그램으로 아동베이킹지도자 급 자격취득과정과 가죽공예강사 자격취득과정을 운영한다. \/합천군가족센터 합천군가족센터는 < >결혼이민자<\/ > 취업지원 프로그램으로
1342,508.0,508,,특히 가운데 명의 < >결혼이민자<\/ > 가족을 초청했는데 이들 달의 계약을 마치고 지난 베트남 본국으로 출국했습니다. 철원군은 내년에는 올해보다 빠른 월에 명의 < >결혼이민자<\/ > 가족을 계절 근로자로
1343,509.0,509,,서천지역 < >결혼<\/ >이주여성이 참여하는 트롯댄스 베트남 전통춤 공연을 선보였다. 서천군가족센터는 월부터 매주 월요일 다양한 국가 출신의 < >결혼<\/ >이주여성이 참여하는 에어로빅 라인댄스 트롯댄스 교실 베트남
1344,510.0,510,,한편 시는 올 상반기에 외국인 계절근로자 명이 배정됐다. 현재 < >결혼이민자<\/ > 가족 초청 방식으로 명이 입국하여 근로하고 있으며 나머지 인원은 이달 중 입국하여 근로에 투입될 예정이다. 익산=
1345,511.0,511,,포항시가족센터가 찾아가는 < >결혼이민자<\/ > 다이음사업을 통해 유치원 세반 아이들에게 다문화 이해 교육을 있다. < >결혼<\/ >이민여성이 일본 문화를 소개하는 모습. & ;베트남어로 & ;안녕하세요& ;를 뭐라고 할까
1346,512.0,512,,= 보령시가족센터는 여성< >결혼이민자<\/ >의 스트레스 감소를 위한 태권도 프로그램 ‘보령태권우먼 호 출동’을 지난 월부터 월까지 약 개월간 진행하고 있다. 오리엔테이션을 시작으로 개강한 태권도 교육은
1347,513.0,513,,인천이 산업단지를 배후로 두고 있는 탓에 외국인 노동자가 천 명으로 가장 많고 외국국적 동포 재외동포 천 명 < >결혼이민자<\/ > 천 명 외국인 유학생 천 명 순이다. 시는 높은 재외동포 비율을
1348,514.0,514,,서울 시청 본관 지하 시민청에서 열린 & ;제 회 < >결혼이민자<\/ > 취업박람회& ;에서 구직자들이 면접을 기다리고 있다. 취업박람회는 이중언어를 활용하고자 일반기업 곳이 참여하며 채용관을 통해 현장
1349,515.0,515,,서울 시청 본관 지하 시민청에서 열린 & ;제 회 < >결혼이민자<\/ > 취업박람회& ;에서 구직자들이 면접을 기다리고 있다. 취업박람회는 이중언어를 활용하고자 일반기업 곳이 참여하며 채용관을 통해 현장
1350,516.0,516,,정선군가족센터는 사법통역사 양성과정에 참여한 명이 전원 합격했다고 밝혔다 정선군가족센터는 사법통역사 양성과정에 참여한 < >결혼이민자<\/ > 명이 사법통역사 자격 시험에 전원 합격하였다고 밝혔다
1351,517.0,517,,강원 정선군가족센터는 사법 통역사 양성과정에 참여한 < >결혼이민자<\/ > 명이 자격시험에 전원 합격했다고 밝혔다. 사법 통역사 양성과정은 동행복지재단 후원의 다문화가족 한국 정착 다 多 이룸 프로그램
1352,518.0,518,,대전광역시가족센터는 < >결혼이민자<\/ > 역량강화지원 한국어교육 개강식을 개최했다. 김혜영 센터장의 축하 인사와 개강식 시작을 알리며 한국어교육 운영에 첫발을 내딛었다. 이날 개강식에는
1353,519.0,519,,▲ 합천군가족센터는 < >결혼이민자<\/ > 취업지원 프로그램으로 아동베이킹지도자 급 자격취득과정과 가죽공예강사 자격취득과정을 운영한다고 지난 밝혔다. \/합천군가족센터 합천군가족센터는 < >결혼이민자<\/ > 취업지원
1354,520.0,520,,효과성 높은 다양한 방법의 한국어 교육 제공으로 < >결혼이민자<\/ >들의 원만한 가족관계와 안정적인 정착에 최선을 다하겠다& ;라고 말했다. 한편 자세한 사항은 포항시가족센터로 문의하면 안내받을 있다.
1355,521.0,521,,< >결혼<\/ >이민여성만 < >결혼이민자<\/ > f 영주권 f 국적취득자 신청할 있으며 차 모집은 ~ 차 모집은 ~ 일이다. 교육비는 무료. 영등포가족센터에서 차 한국어 레벨테스트 차 심층면접으로
1356,522.0,522,,& ;제 회 서울시 < >결혼이민자<\/ > 취업박람회& ; 서울시민청 지하 층서 컨설팅‧모의면접‧증명사진 촬영 체험 가능 서울시가 오는 서울시민청 지하 층에서 & ;제 회 서울시 < >결혼이민자<\
1357,523.0,523,,취업박람회 포스터 사진=서울시청 제공 서울시는 < >결혼이민자<\/ >가 이중언어를 사용하는 강점을 살려 통번역 교육서비스 등의 분야에 취업을 지원하는 & ;제 회 서울시 < >결혼이민자<\/ > 취업박람회& ;를 오는
1358,524.0,524,,아동베이킹지도자 급 가죽공예강사 자격취득과정 합천군가족센터는 < >결혼이민자<\/ > 취업지원 프로그램으로 아동베이킹지도자 급 자격취득과정과 가죽공예강사 자격취득과정을 운영한다고 밝혔다. 센터는
1359,525.0,525,,서울시 < >결혼이민자<\/ > 취업박람회 개최 서울시는 < >결혼이민자<\/ >가 이중언어를 사용하는 강점을 살려 통번역 교육 서비스 등의 분야에 취업을 지원하는 ‘제 회 서울시 < >결혼이민자<\/ > 취업박람회’를 개최한다고 밝혔다
1360,526.0,526,,& ;< >결혼이민자<\/ > 취업박람회& ; 오는 서울시청 지하 층서 개최 앞으로 서울시 거주 < >결혼이민자<\/ >들이 통번역·교육서비스 분야 취업 지원을 받게될 전망이다. 서울시는 < >결혼이민자<\/ >가 이중 언어를
1361,527.0,527,,서울시는 < >결혼이민자<\/ >가 이중언어를 사용하는 강점을 살려 통번역 교육서비스 등의 분야에 취업을 지원하는 ‘제 회 서울시 < >결혼이민자<\/ > 취업박람회’를 오는 오후 시부터 서울시민청 지하 층에서 개최한다고
1362,528.0,528,,서울시는 < >결혼이민자<\/ >가 이중언어를 사용하는 강점을 살려 통번역 교육서비스 등의 분야에 취업을 지원하는 & ;제 회 서울시 < >결혼이민자<\/ > 취업박람회& ;를 내달 서울시민청에서 개최한다고 밝혔다. 코로나
1363,529.0,529,,서울시는 < >결혼이민자<\/ >가 이중언어를 사용하는 강점을 살려 통번역 교육 서비스 분야에 취업할 있도록 지원하는 & ;제 회 < >결혼이민자<\/ > 취업박람회& ;를 오후 시 서울시민청 지하 층에서 연다고
1364,530.0,530,,기사내용 요약 통번역 교육서비스 취업 희망하는 < >결혼이민자<\/ > 대상 서울시가 < >결혼이민자<\/ >의 취업을 지원하는 & ;제 회 서울시 < >결혼이민자<\/ > 취업박람회& ;를 달 서울시민청 지하 층에서 개최
1365,531.0,531,,합천군 < >결혼이민자<\/ > 취업지원 프로그램 운영 자료사진 합천군가족센터는 < >결혼이민자<\/ > 취업지원 프로그램으로 아동베이킹지도자 급 자격취득과정과 가죽공예강사 자격취득과정을 운영한다고 밝혔다. 센터는
1366,532.0,532,,박낙원 천사돌산갓김치 대표는 “사회통합위원으로 여수지역 < >결혼이민자<\/ >들과 어려운 이웃에게 사랑을 전할 있어서 매우 뜻깊고 감사하다”고 말했다. 임선봉 여수출입국·외국인사무소 소장은 “< >이민자<\/ >들이
